sampleid,experiment,set,compound,concentration_mM,compound_class,samplename,group,treatment,day,mouse.number
CC32,CCME11,1,5-Aminovalerate,0.52,Fatty Acids,MMF.16S.319_CC32,SPF,NA,3,122
CC32,CCME11,1,Acetate,13.37,Fatty Acids,MMF.16S.319_CC32,SPF,NA,3,122
CC32,CCME11,1,Butyrate,2.58,Fatty Acids,MMF.16S.319_CC32,SPF,NA,3,122
CC32,CCME11,1,Glycine,0.03,Amino Acids,MMF.16S.319_CC32,SPF,NA,3,122
CC32,CCME11,1,Proline,0.24,Amino Acids,MMF.16S.319_CC32,SPF,NA,3,122
CC32,CCME11,1,Propionate,2.78,Fatty Acids,MMF.16S.319_CC32,SPF,NA,3,122
CC32,CCME11,1,Succinate,0.13,Organic acids,MMF.16S.319_CC32,SPF,NA,3,122
CC32,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC32,SPF,NA,3,122
CC33,CCME11,1,5-Aminovalerate,6.069999999999999,Fatty Acids,MMF.16S.319_CC33,PBS,Ampicillin,3,107
CC33,CCME11,1,Acetate,1.96,Fatty Acids,MMF.16S.319_CC33,PBS,Ampicillin,3,107
CC33,CCME11,1,Butyrate,2.0500000000000003,Fatty Acids,MMF.16S.319_CC33,PBS,Ampicillin,3,107
CC33,CCME11,1,Glycine,0.01,Amino Acids,MMF.16S.319_CC33,PBS,Ampicillin,3,107
CC33,CCME11,1,Proline,0.28,Amino Acids,MMF.16S.319_CC33,PBS,Ampicillin,3,107
CC33,CCME11,1,Propionate,0,Fatty Acids,MMF.16S.319_CC33,PBS,Ampicillin,3,107
CC33,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC33,PBS,Ampicillin,3,107
CC33,CCME11,1,Tyramine,0.09,Other,MMF.16S.319_CC33,PBS,Ampicillin,3,107
CC34,CCME11,1,5-Aminovalerate,7.1499999999999995,Fatty Acids,MMF.16S.319_CC34,PBS,Ampicillin,3,108
CC34,CCME11,1,Acetate,2.9,Fatty Acids,MMF.16S.319_CC34,PBS,Ampicillin,3,108
CC34,CCME11,1,Butyrate,1.6,Fatty Acids,MMF.16S.319_CC34,PBS,Ampicillin,3,108
CC34,CCME11,1,Glycine,0.09,Amino Acids,MMF.16S.319_CC34,PBS,Ampicillin,3,108
CC34,CCME11,1,Proline,0.4,Amino Acids,MMF.16S.319_CC34,PBS,Ampicillin,3,108
CC34,CCME11,1,Propionate,0.35000000000000003,Fatty Acids,MMF.16S.319_CC34,PBS,Ampicillin,3,108
CC34,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC34,PBS,Ampicillin,3,108
CC34,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC34,PBS,Ampicillin,3,108
CC35,CCME11,1,5-Aminovalerate,7.12,Fatty Acids,MMF.16S.319_CC35,PBS,Ampicillin,3,109
CC35,CCME11,1,Acetate,0.85,Fatty Acids,MMF.16S.319_CC35,PBS,Ampicillin,3,109
CC35,CCME11,1,Butyrate,1.4400000000000002,Fatty Acids,MMF.16S.319_CC35,PBS,Ampicillin,3,109
CC35,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC35,PBS,Ampicillin,3,109
CC35,CCME11,1,Proline,0.2,Amino Acids,MMF.16S.319_CC35,PBS,Ampicillin,3,109
CC35,CCME11,1,Propionate,0.25999999999999995,Fatty Acids,MMF.16S.319_CC35,PBS,Ampicillin,3,109
CC35,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC35,PBS,Ampicillin,3,109
CC35,CCME11,1,Tyramine,0.05,Other,MMF.16S.319_CC35,PBS,Ampicillin,3,109
CC36,CCME11,1,5-Aminovalerate,6.97,Fatty Acids,MMF.16S.319_CC36,PBS,Ampicillin,3,110
CC36,CCME11,1,Acetate,6.53,Fatty Acids,MMF.16S.319_CC36,PBS,Ampicillin,3,110
CC36,CCME11,1,Butyrate,2.52,Fatty Acids,MMF.16S.319_CC36,PBS,Ampicillin,3,110
CC36,CCME11,1,Glycine,0.01,Amino Acids,MMF.16S.319_CC36,PBS,Ampicillin,3,110
CC36,CCME11,1,Proline,0.24,Amino Acids,MMF.16S.319_CC36,PBS,Ampicillin,3,110
CC36,CCME11,1,Propionate,0.16999999999999998,Fatty Acids,MMF.16S.319_CC36,PBS,Ampicillin,3,110
CC36,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC36,PBS,Ampicillin,3,110
CC36,CCME11,1,Tyramine,0.12,Other,MMF.16S.319_CC36,PBS,Ampicillin,3,110
CC37,CCME11,1,5-Aminovalerate,7.159999999999999,Fatty Acids,MMF.16S.319_CC37,BpKH6,Ampicillin,3,111
CC37,CCME11,1,Acetate,2.25,Fatty Acids,MMF.16S.319_CC37,BpKH6,Ampicillin,3,111
CC37,CCME11,1,Butyrate,1.4200000000000002,Fatty Acids,MMF.16S.319_CC37,BpKH6,Ampicillin,3,111
CC37,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC37,BpKH6,Ampicillin,3,111
CC37,CCME11,1,Proline,0.19,Amino Acids,MMF.16S.319_CC37,BpKH6,Ampicillin,3,111
CC37,CCME11,1,Propionate,0.22000000000000003,Fatty Acids,MMF.16S.319_CC37,BpKH6,Ampicillin,3,111
CC37,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC37,BpKH6,Ampicillin,3,111
CC37,CCME11,1,Tyramine,0.17,Other,MMF.16S.319_CC37,BpKH6,Ampicillin,3,111
CC38,CCME11,1,5-Aminovalerate,5.17,Fatty Acids,MMF.16S.319_CC38,BpKH6,Ampicillin,3,112
CC38,CCME11,1,Acetate,0.44,Fatty Acids,MMF.16S.319_CC38,BpKH6,Ampicillin,3,112
CC38,CCME11,1,Butyrate,1.47,Fatty Acids,MMF.16S.319_CC38,BpKH6,Ampicillin,3,112
CC38,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC38,BpKH6,Ampicillin,3,112
CC38,CCME11,1,Proline,0.15000000000000002,Amino Acids,MMF.16S.319_CC38,BpKH6,Ampicillin,3,112
CC38,CCME11,1,Propionate,0.42,Fatty Acids,MMF.16S.319_CC38,BpKH6,Ampicillin,3,112
CC38,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC38,BpKH6,Ampicillin,3,112
CC38,CCME11,1,Tyramine,0.31,Other,MMF.16S.319_CC38,BpKH6,Ampicillin,3,112
CC39,CCME11,1,5-Aminovalerate,6.09,Fatty Acids,MMF.16S.319_CC39,BpKH6,Ampicillin,3,113
CC39,CCME11,1,Acetate,2.45,Fatty Acids,MMF.16S.319_CC39,BpKH6,Ampicillin,3,113
CC39,CCME11,1,Butyrate,1.6400000000000001,Fatty Acids,MMF.16S.319_CC39,BpKH6,Ampicillin,3,113
CC39,CCME11,1,Glycine,0.03,Amino Acids,MMF.16S.319_CC39,BpKH6,Ampicillin,3,113
CC39,CCME11,1,Proline,0.18,Amino Acids,MMF.16S.319_CC39,BpKH6,Ampicillin,3,113
CC39,CCME11,1,Propionate,0.3,Fatty Acids,MMF.16S.319_CC39,BpKH6,Ampicillin,3,113
CC39,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC39,BpKH6,Ampicillin,3,113
CC39,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC39,BpKH6,Ampicillin,3,113
CC40,CCME11,1,5-Aminovalerate,9.17,Fatty Acids,MMF.16S.319_CC40,BpKH6,Ampicillin,3,114
CC40,CCME11,1,Acetate,3.62,Fatty Acids,MMF.16S.319_CC40,BpKH6,Ampicillin,3,114
CC40,CCME11,1,Butyrate,1.6300000000000001,Fatty Acids,MMF.16S.319_CC40,BpKH6,Ampicillin,3,114
CC40,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC40,BpKH6,Ampicillin,3,114
CC40,CCME11,1,Proline,0.22000000000000003,Amino Acids,MMF.16S.319_CC40,BpKH6,Ampicillin,3,114
CC40,CCME11,1,Propionate,0.09000000000000002,Fatty Acids,MMF.16S.319_CC40,BpKH6,Ampicillin,3,114
CC40,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC40,BpKH6,Ampicillin,3,114
CC40,CCME11,1,Tyramine,0.1,Other,MMF.16S.319_CC40,BpKH6,Ampicillin,3,114
CC41,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.319_CC41,BpSCSK,Ampicillin,3,115
CC41,CCME11,1,Acetate,5.43,Fatty Acids,MMF.16S.319_CC41,BpSCSK,Ampicillin,3,115
CC41,CCME11,1,Butyrate,0,Fatty Acids,MMF.16S.319_CC41,BpSCSK,Ampicillin,3,115
CC41,CCME11,1,Glycine,0.34,Amino Acids,MMF.16S.319_CC41,BpSCSK,Ampicillin,3,115
CC41,CCME11,1,Proline,1.67,Amino Acids,MMF.16S.319_CC41,BpSCSK,Ampicillin,3,115
CC41,CCME11,1,Propionate,0.77,Fatty Acids,MMF.16S.319_CC41,BpSCSK,Ampicillin,3,115
CC41,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC41,BpSCSK,Ampicillin,3,115
CC41,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC41,BpSCSK,Ampicillin,3,115
CC42,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.319_CC42,BpSCSK,Ampicillin,3,116
CC42,CCME11,1,Acetate,3.88,Fatty Acids,MMF.16S.319_CC42,BpSCSK,Ampicillin,3,116
CC42,CCME11,1,Butyrate,0,Fatty Acids,MMF.16S.319_CC42,BpSCSK,Ampicillin,3,116
CC42,CCME11,1,Glycine,0.76,Amino Acids,MMF.16S.319_CC42,BpSCSK,Ampicillin,3,116
CC42,CCME11,1,Proline,3.17,Amino Acids,MMF.16S.319_CC42,BpSCSK,Ampicillin,3,116
CC42,CCME11,1,Propionate,0.9199999999999999,Fatty Acids,MMF.16S.319_CC42,BpSCSK,Ampicillin,3,116
CC42,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC42,BpSCSK,Ampicillin,3,116
CC42,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC42,BpSCSK,Ampicillin,3,116
CC43,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.319_CC43,BpSCSK,Ampicillin,3,117
CC43,CCME11,1,Acetate,3.02,Fatty Acids,MMF.16S.319_CC43,BpSCSK,Ampicillin,3,117
CC43,CCME11,1,Butyrate,0,Fatty Acids,MMF.16S.319_CC43,BpSCSK,Ampicillin,3,117
CC43,CCME11,1,Glycine,0.06,Amino Acids,MMF.16S.319_CC43,BpSCSK,Ampicillin,3,117
CC43,CCME11,1,Proline,0.9600000000000001,Amino Acids,MMF.16S.319_CC43,BpSCSK,Ampicillin,3,117
CC43,CCME11,1,Propionate,0.72,Fatty Acids,MMF.16S.319_CC43,BpSCSK,Ampicillin,3,117
CC43,CCME11,1,Succinate,3.05,Organic acids,MMF.16S.319_CC43,BpSCSK,Ampicillin,3,117
CC43,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC43,BpSCSK,Ampicillin,3,117
CC44,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.319_CC44,BpSCSK,Ampicillin,3,118
CC44,CCME11,1,Acetate,3.39,Fatty Acids,MMF.16S.319_CC44,BpSCSK,Ampicillin,3,118
CC44,CCME11,1,Butyrate,0,Fatty Acids,MMF.16S.319_CC44,BpSCSK,Ampicillin,3,118
CC44,CCME11,1,Glycine,0.06,Amino Acids,MMF.16S.319_CC44,BpSCSK,Ampicillin,3,118
CC44,CCME11,1,Proline,1.16,Amino Acids,MMF.16S.319_CC44,BpSCSK,Ampicillin,3,118
CC44,CCME11,1,Propionate,0,Fatty Acids,MMF.16S.319_CC44,BpSCSK,Ampicillin,3,118
CC44,CCME11,1,Succinate,7.51,Organic acids,MMF.16S.319_CC44,BpSCSK,Ampicillin,3,118
CC44,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC44,BpSCSK,Ampicillin,3,118
CC61,CCME11,1,5-Aminovalerate,0.26,Fatty Acids,MMF.16S.319_CC61,SPF,NA,7,119
CC61,CCME11,1,Acetate,15.53,Fatty Acids,MMF.16S.319_CC61,SPF,NA,7,119
CC61,CCME11,1,Butyrate,6.3100000000000005,Fatty Acids,MMF.16S.319_CC61,SPF,NA,7,119
CC61,CCME11,1,Glycine,0.16,Amino Acids,MMF.16S.319_CC61,SPF,NA,7,119
CC61,CCME11,1,Proline,0.3,Amino Acids,MMF.16S.319_CC61,SPF,NA,7,119
CC61,CCME11,1,Propionate,2.6999999999999997,Fatty Acids,MMF.16S.319_CC61,SPF,NA,7,119
CC61,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC61,SPF,NA,7,119
CC61,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC61,SPF,NA,7,119
CC62,CCME11,1,5-Aminovalerate,0.65,Fatty Acids,MMF.16S.319_CC62,SPF,NA,7,120
CC62,CCME11,1,Acetate,2.4,Fatty Acids,MMF.16S.319_CC62,SPF,NA,7,120
CC62,CCME11,1,Butyrate,2.17,Fatty Acids,MMF.16S.319_CC62,SPF,NA,7,120
CC62,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC62,SPF,NA,7,120
CC62,CCME11,1,Proline,0.17000000000000004,Amino Acids,MMF.16S.319_CC62,SPF,NA,7,120
CC62,CCME11,1,Propionate,2,Fatty Acids,MMF.16S.319_CC62,SPF,NA,7,120
CC62,CCME11,1,Succinate,0.06,Organic acids,MMF.16S.319_CC62,SPF,NA,7,120
CC62,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC62,SPF,NA,7,120
CC63,CCME11,1,5-Aminovalerate,0.4,Fatty Acids,MMF.16S.319_CC63,SPF,NA,7,121
CC63,CCME11,1,Acetate,8.06,Fatty Acids,MMF.16S.319_CC63,SPF,NA,7,121
CC63,CCME11,1,Butyrate,3.0500000000000003,Fatty Acids,MMF.16S.319_CC63,SPF,NA,7,121
CC63,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC63,SPF,NA,7,121
CC63,CCME11,1,Proline,0.24,Amino Acids,MMF.16S.319_CC63,SPF,NA,7,121
CC63,CCME11,1,Propionate,1.81,Fatty Acids,MMF.16S.319_CC63,SPF,NA,7,121
CC63,CCME11,1,Succinate,0.01,Organic acids,MMF.16S.319_CC63,SPF,NA,7,121
CC63,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC63,SPF,NA,7,121
CC64,CCME11,1,5-Aminovalerate,0.27,Fatty Acids,MMF.16S.319_CC64,SPF,NA,7,122
CC64,CCME11,1,Acetate,20.95,Fatty Acids,MMF.16S.319_CC64,SPF,NA,7,122
CC64,CCME11,1,Butyrate,7.5600000000000005,Fatty Acids,MMF.16S.319_CC64,SPF,NA,7,122
CC64,CCME11,1,Glycine,0.17,Amino Acids,MMF.16S.319_CC64,SPF,NA,7,122
CC64,CCME11,1,Proline,0.27,Amino Acids,MMF.16S.319_CC64,SPF,NA,7,122
CC64,CCME11,1,Propionate,2.78,Fatty Acids,MMF.16S.319_CC64,SPF,NA,7,122
CC64,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC64,SPF,NA,7,122
CC64,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC64,SPF,NA,7,122
CC65,CCME11,1,5-Aminovalerate,4.06,Fatty Acids,MMF.16S.319_CC65,PBS,Ampicillin,7,107
CC65,CCME11,1,Acetate,0.73,Fatty Acids,MMF.16S.319_CC65,PBS,Ampicillin,7,107
CC65,CCME11,1,Butyrate,2.52,Fatty Acids,MMF.16S.319_CC65,PBS,Ampicillin,7,107
CC65,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC65,PBS,Ampicillin,7,107
CC65,CCME11,1,Proline,0.09999999999999999,Amino Acids,MMF.16S.319_CC65,PBS,Ampicillin,7,107
CC65,CCME11,1,Propionate,0.12,Fatty Acids,MMF.16S.319_CC65,PBS,Ampicillin,7,107
CC65,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC65,PBS,Ampicillin,7,107
CC65,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC65,PBS,Ampicillin,7,107
CC66,CCME11,1,5-Aminovalerate,6.58,Fatty Acids,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Acetate,6.91,Fatty Acids,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Butyrate,5.58,Fatty Acids,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Glycine,0.12,Amino Acids,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Proline,0.36,Amino Acids,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Propionate,0.49000000000000005,Fatty Acids,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC67,CCME11,1,5-Aminovalerate,4.319999999999999,Fatty Acids,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Acetate,0.77,Fatty Acids,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Butyrate,1.61,Fatty Acids,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Proline,0.09000000000000001,Amino Acids,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Propionate,0.26999999999999996,Fatty Acids,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Tyramine,0.01,Other,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC68,CCME11,1,5-Aminovalerate,9.120000000000001,Fatty Acids,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Acetate,6.37,Fatty Acids,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Butyrate,4.98,Fatty Acids,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Glycine,0.56,Amino Acids,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Proline,0.76,Amino Acids,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Propionate,0.18,Fatty Acids,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC69,CCME11,1,5-Aminovalerate,5.54,Fatty Acids,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Acetate,6.35,Fatty Acids,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Butyrate,2.13,Fatty Acids,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Proline,0.15000000000000002,Amino Acids,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Propionate,0.27999999999999997,Fatty Acids,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC70,CCME11,1,5-Aminovalerate,4.55,Fatty Acids,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Acetate,1.5,Fatty Acids,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Butyrate,2.3200000000000003,Fatty Acids,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Proline,0.14,Amino Acids,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Propionate,0.39999999999999997,Fatty Acids,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC71,CCME11,1,5-Aminovalerate,6.77,Fatty Acids,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Acetate,4.73,Fatty Acids,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Butyrate,1.9100000000000001,Fatty Acids,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Proline,0.15000000000000002,Amino Acids,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Propionate,0.39999999999999997,Fatty Acids,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Succinate,0.54,Organic acids,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC72,CCME11,1,5-Aminovalerate,7.72,Fatty Acids,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Acetate,0.3,Fatty Acids,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Butyrate,1.34,Fatty Acids,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Proline,0.15000000000000002,Amino Acids,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Propionate,0,Fatty Acids,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC73,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.319_CC73,BpSCSK,Ampicillin,7,115
CC73,CCME11,1,Acetate,5.6,Fatty Acids,MMF.16S.319_CC73,BpSCSK,Ampicillin,7,115
CC73,CCME11,1,Butyrate,0,Fatty Acids,MMF.16S.319_CC73,BpSCSK,Ampicillin,7,115
CC73,CCME11,1,Glycine,0.61,Amino Acids,MMF.16S.319_CC73,BpSCSK,Ampicillin,7,115
CC73,CCME11,1,Proline,2.33,Amino Acids,MMF.16S.319_CC73,BpSCSK,Ampicillin,7,115
CC73,CCME11,1,Propionate,0.99,Fatty Acids,MMF.16S.319_CC73,BpSCSK,Ampicillin,7,115
CC73,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC73,BpSCSK,Ampicillin,7,115
CC73,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC73,BpSCSK,Ampicillin,7,115
CC74,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.319_CC74,BpSCSK,Ampicillin,7,116
CC74,CCME11,1,Acetate,3.18,Fatty Acids,MMF.16S.319_CC74,BpSCSK,Ampicillin,7,116
CC74,CCME11,1,Butyrate,0,Fatty Acids,MMF.16S.319_CC74,BpSCSK,Ampicillin,7,116
CC74,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC74,BpSCSK,Ampicillin,7,116
CC74,CCME11,1,Proline,0.9900000000000001,Amino Acids,MMF.16S.319_CC74,BpSCSK,Ampicillin,7,116
CC74,CCME11,1,Propionate,0.6200000000000001,Fatty Acids,MMF.16S.319_CC74,BpSCSK,Ampicillin,7,116
CC74,CCME11,1,Succinate,6.65,Organic acids,MMF.16S.319_CC74,BpSCSK,Ampicillin,7,116
CC74,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC74,BpSCSK,Ampicillin,7,116
CC75,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.319_CC75,BpSCSK,Ampicillin,7,117
CC75,CCME11,1,Acetate,4.78,Fatty Acids,MMF.16S.319_CC75,BpSCSK,Ampicillin,7,117
CC75,CCME11,1,Butyrate,0,Fatty Acids,MMF.16S.319_CC75,BpSCSK,Ampicillin,7,117
CC75,CCME11,1,Glycine,0.18,Amino Acids,MMF.16S.319_CC75,BpSCSK,Ampicillin,7,117
CC75,CCME11,1,Proline,1.93,Amino Acids,MMF.16S.319_CC75,BpSCSK,Ampicillin,7,117
CC75,CCME11,1,Propionate,0.54,Fatty Acids,MMF.16S.319_CC75,BpSCSK,Ampicillin,7,117
CC75,CCME11,1,Succinate,0,Organic acids,MMF.16S.319_CC75,BpSCSK,Ampicillin,7,117
CC75,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC75,BpSCSK,Ampicillin,7,117
CC76,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.319_CC76,BpSCSK,Ampicillin,7,118
CC76,CCME11,1,Acetate,6.73,Fatty Acids,MMF.16S.319_CC76,BpSCSK,Ampicillin,7,118
CC76,CCME11,1,Butyrate,0,Fatty Acids,MMF.16S.319_CC76,BpSCSK,Ampicillin,7,118
CC76,CCME11,1,Glycine,0.4,Amino Acids,MMF.16S.319_CC76,BpSCSK,Ampicillin,7,118
CC76,CCME11,1,Proline,1.25,Amino Acids,MMF.16S.319_CC76,BpSCSK,Ampicillin,7,118
CC76,CCME11,1,Propionate,0,Fatty Acids,MMF.16S.319_CC76,BpSCSK,Ampicillin,7,118
CC76,CCME11,1,Succinate,11.73,Organic acids,MMF.16S.319_CC76,BpSCSK,Ampicillin,7,118
CC76,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC76,BpSCSK,Ampicillin,7,118
CC77,CCME11,1,5-Aminovalerate,0.33,Fatty Acids,MMF.16S.319_CC77,SPF,NA,14,119
CC77,CCME11,1,Acetate,12.22,Fatty Acids,MMF.16S.319_CC77,SPF,NA,14,119
CC77,CCME11,1,Butyrate,4.35,Fatty Acids,MMF.16S.319_CC77,SPF,NA,14,119
CC77,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC77,SPF,NA,14,119
CC77,CCME11,1,Proline,0.24,Amino Acids,MMF.16S.319_CC77,SPF,NA,14,119
CC77,CCME11,1,Propionate,1.9300000000000002,Fatty Acids,MMF.16S.319_CC77,SPF,NA,14,119
CC77,CCME11,1,Succinate,0.28,Organic acids,MMF.16S.319_CC77,SPF,NA,14,119
CC77,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC77,SPF,NA,14,119
CC78,CCME11,1,5-Aminovalerate,0.09000000000000001,Fatty Acids,MMF.16S.319_CC78,SPF,NA,14,120
CC78,CCME11,1,Acetate,6.07,Fatty Acids,MMF.16S.319_CC78,SPF,NA,14,120
CC78,CCME11,1,Butyrate,3.5,Fatty Acids,MMF.16S.319_CC78,SPF,NA,14,120
CC78,CCME11,1,Glycine,0,Amino Acids,MMF.16S.319_CC78,SPF,NA,14,120
CC78,CCME11,1,Proline,0.14,Amino Acids,MMF.16S.319_CC78,SPF,NA,14,120
CC78,CCME11,1,Propionate,1.66,Fatty Acids,MMF.16S.319_CC78,SPF,NA,14,120
CC78,CCME11,1,Succinate,0.2,Organic acids,MMF.16S.319_CC78,SPF,NA,14,120
CC78,CCME11,1,Tyramine,0,Other,MMF.16S.319_CC78,SPF,NA,14,120
