sampleid,experiment,set,compound,concentration_ugmL,compound_class,internal_standadard_used_for_normalization,CAS_number,formal_name,abbreviation,molecular_formula,neutral_mass,concentration_mM,concentration_µM,samplename,group,treatment,day,mouse.number
CC7,CCME11,1,Allocholic Acid,0.0633333333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,1.551194141907158e-4,0.1551194141907158,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Alpha-Muricholic Acid,0.666666666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.0016328359388496417,1.6328359388496416,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Beta-Muricholic Acid,3.44333333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.008433597624158387,8.433597624158388,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Chenodeoxycholic Acid,0.136666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,3.483793266269471e-4,0.3483793266269471,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Cholic Acid,4.37333333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.010711403758853637,10.711403758853637,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Glycochenodeoxycholic Acid,0.0033333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,7.41871517794189e-6,0.00741871517794189,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Glycocholic Acid,0,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0,0,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Taurochenodeoxycholic Acid,1.92333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.0038520842379388973,3.852084237938897,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Taurocholic Acid,70.8633333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.137520812645213,137.520812645213,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Ursocholic Acid,0.04,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,9.797015633097846e-5,0.09797015633097846,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC7,CCME11,1,Ursodeoxycholic Acid,0.00333333333333335,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,8.497056746998732e-6,0.008497056746998733,MMF.16S.319_CC7,BpKH6,Ampicillin,-2,113
CC8,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Allocholic Acid,0,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Alpha-Muricholic Acid,0.0266666666666666,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,6.531343755398548e-5,0.06531343755398548,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Beta-Muricholic Acid,0.313333333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,7.674328912593305e-4,0.7674328912593306,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Chenodeoxycholic Acid,0,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Cholic Acid,0.173333333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,4.2453734410090587e-4,0.4245373441009059,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Glycochenodeoxycholic Acid,0,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Glycocholic Acid,0.243333333333333,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,5.229499823414828e-4,0.5229499823414828,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Taurochenodeoxycholic Acid,9.50333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.0190334352900586,19.0334352900586,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Taurocholic Acid,391.263333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.7593045518360435,759.3045518360435,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Ursocholic Acid,0,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC8,CCME11,1,Ursodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC8,BpKH6,Ampicillin,-2,114
CC9,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Allocholic Acid,1.53333333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.003755522659354166,3.755522659354166,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Alpha-Muricholic Acid,6.92666666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.016965165404647778,16.965165404647777,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Beta-Muricholic Acid,46.0833333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.11286978427298135,112.86978427298135,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Chenodeoxycholic Acid,2.21666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.0056505427367541375,5.650542736754137,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Cholic Acid,41.3833333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.10135829090409137,101.35829090409138,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Glycochenodeoxycholic Acid,0.0133333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,2.967486071176778e-5,0.029674860711767777,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Glycocholic Acid,0,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0,0,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Lithocholic Acid,0.00333333333333333,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,8.8582346725301e-6,0.0088582346725301,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Taurochenodeoxycholic Acid,1.23333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.002470140672508476,2.470140672508476,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Taurocholic Acid,33.0133333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.06406727167026618,64.06727167026618,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Ursocholic Acid,0.19,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,4.6535824257214767e-4,0.4653582425721477,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC9,CCME11,1,Ursodeoxycholic Acid,0.533333333333333,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.0013595290795197896,1.3595290795197896,MMF.16S.319_CC9,BpSCSK,Ampicillin,-2,115
CC10,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Allocholic Acid,3.84333333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.009413299187468173,9.413299187468173,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Alpha-Muricholic Acid,19.2966666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.04726243625000294,47.26243625000294,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Beta-Muricholic Acid,153.393333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.37569922116991306,375.6992211699131,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Chenodeoxycholic Acid,3.31666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.008454571463263706,8.454571463263706,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Cholic Acid,65.4833333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.16038531009350593,160.38531009350592,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Glycochenodeoxycholic Acid,0.0533333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,1.1869944284707135e-4,0.11869944284707135,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Glycocholic Acid,0.0533333333333333,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,1.1461917421183193e-4,0.11461917421183193,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Taurochenodeoxycholic Acid,1.01333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.002029520984979936,2.029520984979936,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Taurocholic Acid,23.7433333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.04607746123862135,46.07746123862135,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Ursocholic Acid,0.92,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,0.0022533135956125045,2.2533135956125045,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC10,CCME11,1,Ursodeoxycholic Acid,1.29333333333333,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.0032968580178354833,3.296858017835483,MMF.16S.319_CC10,BpSCSK,Ampicillin,-2,116
CC11,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Allocholic Acid,0,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Alpha-Muricholic Acid,0.0566666666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,1.3879105480221957e-4,0.13879105480221957,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Beta-Muricholic Acid,0.323333333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,7.91925430342075e-4,0.791925430342075,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Chenodeoxycholic Acid,0,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Cholic Acid,0.153333333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,3.7555226593541656e-4,0.3755522659354166,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Glycochenodeoxycholic Acid,0.0033333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,7.41871517794189e-6,0.00741871517794189,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Glycocholic Acid,0,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Taurochenodeoxycholic Acid,2.10333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.004212591255007702,4.212591255007703,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Taurocholic Acid,73.9033333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.14342038370370278,143.42038370370278,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Ursocholic Acid,0,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC11,CCME11,1,Ursodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC11,BpSCSK,Ampicillin,-2,117
CC12,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Allocholic Acid,0.0333333333333334,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,8.164179694248222e-5,0.08164179694248222,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Alpha-Muricholic Acid,0.146666666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,3.592239065469218e-4,0.3592239065469218,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Beta-Muricholic Acid,0.933333333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.0022859703143894967,2.2859703143894965,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Chenodeoxycholic Acid,0.0166666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,4.248528373499354e-5,0.04248528373499354,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Cholic Acid,1.11333333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.0027268360178788922,2.726836017878892,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Glycochenodeoxycholic Acid,0,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,0,0,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Glycocholic Acid,0,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0,0,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Taurochenodeoxycholic Acid,2.08333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.004172534919777835,4.172534919777835,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Taurocholic Acid,91.4133333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.17740113674125413,177.40113674125413,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Ursocholic Acid,0.02,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,4.898507816548923e-5,0.04898507816548923,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC12,CCME11,1,Ursodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC12,BpSCSK,Ampicillin,-2,118
CC13,CCME11,1,3-Oxolithocholic Acid,0.416666666666667,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0.0011132423021743946,1.1132423021743947,MMF.16S.319_CC13,SPF,NA,1,119
CC13,CCME11,1,Allocholic Acid,4.37333333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.010711403758853637,10.711403758853637,MMF.16S.319_CC13,SPF,NA,1,119
